country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
ABW,2024,2573106.850149974,892.2164204920156,41.42202369089741,2608942.4717475614,2656695.2059332286
AFG,2024,20628336.587015867,703998.6615153613,12872.265506828742,44353001.00811746,83098338.71076612
AGO,2024,58265482.40284759,1126672.0910525823,16867.373531239493,94919908.326787,155736751.84978715
AIA,2024,205232.62559928175,142.0274743585813,3.2159483189079165,209981.01164481073,217591.42856107472
ALA,2024,570211.0762931694,209.82208991352616,31.66006606870638,584917.81415652,596039.462519519
ALB,2024,8276537.230729061,151766.1923744329,3934.7937883542977,13793630.989193225,22183154.858183227
AND,2024,245637.07491723736,2776.101275468232,28.04250338980866,330772.9092929982,478739.80591199064
ARE,2024,341397955.2423667,1748237.4327307942,8387.94408015908,415848890.92773765,533994366.66129714
ARG,2024,340644695.092262,4927352.539062474,150081.62774888473,535357083.3719929,816216479.9872283
ARM,2024,11155015.354348136,76055.62505086977,2544.0035156503404,14324973.29437273,18902133.41141853
ASM,2024,356102.5493954305,147.74803395821579,18.260565042837168,365138.6375917912,373050.04061093915
ATA,2024,334494.0067041,44.3152236077,18.2943548881,340729.2509299676,343089.72299048933
ATF,2024,22690.623405334754,4.880691363304757,1.254997307800992,23176.09657547425,23435.526214610185
ATG,2024,1053614.4529013226,2148.546925951395,50.63040052518706,1126688.3899670006,1242492.5072145434
AUS,2024,557951047.7890253,8029354.632679291,162903.0531333676,839836448.3899293,1279947837.7388246
AUT,2024,71842999.87210214,309626.24239899265,13120.341316848937,86550725.09741324,105096525.81273484
AZE,2024,70325957.02600364,839348.7382275686,9777.468967796767,98425570.12840624,146395722.46295902
BDI,2024,7993192.277989912,162915.44663282807,5148.420228297882,14259636.66347431,23262569.045084342
BEL,2024,107391649.36748919,356009.75781054364,31967.11416169781,129047149.35498674,150947859.1549283
BEN,2024,8831767.65300091,193773.71884329288,7111.20441706234,17076535.62752534,28505567.79311436
BES,2024,1277826.6488288858,246.1020776687257,26.95484972837463,1292046.6569228496,1305200.1561085624
BFA,2024,11489277.435560372,730267.9118653511,29017.502171018667,40865893.0289165,81136220.9585408
BGD,2024,161736200.8423626,5098699.425179154,103098.45069396135,333993723.2904982,609513552.4971222
BGR,2024,52329077.11099901,308519.07249534753,16083.118143569023,67604280.64339559,86531512.48876639
BHR,2024,50626437.800435364,978121.8564675716,885.4875611662787,80380916.87286091,134825295.06587815
BHS,2024,7054740.5891371565,12229.022437610729,339.6946296760751,7481664.369633474,8136666.569702163
BIH,2024,29146347.779271923,391720.9223585664,3562.6393668056357,41665212.245851874,62641464.840916835
BLM,2024,150771.71938253473,499.1270275725441,64.71016449976379,182018.87797549073,208770.13077459316
BLR,2024,112114657.35476604,590394.6466803381,103364.3847954708,156606802.42772937,188293116.87865144
BLZ,2024,2129197.028029421,26970.108026049944,379.85231517840225,2984147.47734366,4422273.180819841
BMU,2024,1225105.7453392588,1216.714263901976,30.624217133386736,1266745.3384114,1331910.9704150725
BOL,2024,55413448.51344698,1440860.52339209,28281.210878494137,103205356.85666734,180165384.76744187
BRA,2024,993301339.2481902,18672159.087748624,589248.2060389521,1689527669.3500774,2707043885.288027
BRB,2024,2488531.554919875,6960.032956639699,151.26700165548598,2720070.1378365005,3092760.131613335
BRN,2024,15155193.785129882,168113.7836605963,525.1038802412746,20290096.67048843,29564392.171925135
BTN,2024,3227221.7233689707,40383.10480606913,681.0282360934235,4561905.112482123,6708318.481665079
BVT,2024,0.0,0.0,0.0,0.0,0.0
BWA,2024,18273069.689782586,120420.77534962309,2053.742471664801,22607860.20372661,29533908.106825978
CAF,2024,2956877.5664506485,228125.9071945457,9453.000731520087,12341543.575567776,25061282.562172145
CAN,2024,901595335.2115191,4000243.9453067095,134365.78556417502,1071210920.266476,1301760192.6145592
CCK,2024,17621.424318806676,5.832991495414595,0.42944463286974605,17898.233322808755,18210.557514555174
CHE,2024,37573272.05388524,213627.9386098394,8557.728652888887,47521489.36304888,60670684.31204626
CHL,2024,117738612.84801944,749327.6721092508,25851.492131464736,156317572.76768902,205509499.70340407
CHN,2024,14358260858.741396,79466130.86060134,1523783.1398393814,17488774716.071842,21974224008.064323
CIV,2024,29740277.515690528,347772.26955351623,10273.537187249909,44695896.314755,66163122.10771643
CMR,2024,27381815.1960653,813815.0796441652,19267.573204339355,58894680.7149544,106317290.51211815
COD,2024,32782385.978589658,872485.2605577249,11762.638223932783,62960691.44401516,112504422.90516457
COG,2024,15908126.371595193,547561.6519983798,1759.2059221437585,32062434.742023278,61713852.21384605
COK,2024,217219.5727862032,588.405783713402,16.582273287966927,238060.15054805548,269467.10414873424
COL,2024,119584531.1399396,3244829.1613942506,70322.9182547599,237386877.3957026,420945760.07234854
COM,2024,936550.9727603517,14398.438459950477,162.12061249477108,1378467.4243972073,2148359.111513649
CPV,2024,1842199.9850812415,5314.118684282899,235.44568104799865,2054420.6585379075,2338005.3174073608
CRI,2024,12975828.803459786,220964.1777643407,4139.819947111499,20741419.47949669,33200708.755027305
CUB,2024,36705349.638129935,443318.8998413597,12770.184152029175,53101609.54659542,77579985.70154573
CUW,2024,2529423.9661191236,507.400078511392,57.12932778019453,2559091.4672215027,2586222.673682123
CXR,2024,34620.119348910026,25.679884922008952,1.0874748531869647,35618.22586692156,36993.61783054142
CYM,2024,1210545.1508726329,986.4242702342007,28.059995424357243,1245126.1017282498,1297968.8467799213
CYP,2024,7822849.740421213,66385.50080247263,987.1663444791272,10335605.611435037,14401210.45137052
CZE,2024,96621010.89257593,437919.24082923407,21601.42987658173,119100742.61985563,148243845.07259247
DEU,2024,687466347.0968279,2271187.993302384,127837.1103639945,800315235.8155749,932153198.4640354
DJI,2024,1875357.3072665022,41611.38191464143,847.9527023415175,3255755.1293237773,5479314.350219114
DMA,2024,444276.9581866695,1978.2746144988,31.887643521579015,506979.1420309474,612945.6773501014
DNK,2024,40700061.69903901,408628.9106898804,17992.86649570415,57454069.992776655,79699536.43863471
DOM,2024,31923465.392879818,399348.3675159298,9877.078731223992,47554291.81402219,71256369.00449277
DZA,2024,263293693.36731645,3132196.6349272006,31277.093664435517,362446775.8788974,532074723.9250394
ECU,2024,49830717.866527125,773966.2412987646,15885.027569155405,76491261.25300728,118903028.9511088
EGY,2024,297622220.26072437,2015263.8152514836,85539.96226520791,394469236.31734127,518991769.75238156
ERI,2024,4902834.572218641,142988.07558209516,3987.725992639332,9954754.866019795,17588712.812800195
ESH,2024,1674956.0053464014,5686.136434184655,139.6119136018428,1867894.791125808,2172616.2390448875
ESP,2024,279441881.47795093,1663270.0617335981,83126.14394231472,352560646.54620844,445774705.66391104
EST,2024,20240856.963953577,47033.06741152857,6458.211016300996,23567718.842312563,26307163.021165103
ETH,2024,54066892.22179624,3891099.281203242,152322.07853479235,204643409.93189842,411972974.54129124
FIN,2024,78705032.61397448,201658.96012675247,23354.940663046724,91913871.94600579,103703029.53249048
FJI,2024,3491068.40049079,29464.761627837164,459.5915591012479,4651038.6647917265,6486777.467044701
FLK,2024,5849997.976136687,60.906247770390095,3954.0928761424616,6931157.53322044,6934408.33878728
FRA,2024,415067939.8635485,2386291.2886833576,131955.81086796336,531121843.9839703,673811310.922695
FRO,2024,1128107.9886830193,1728.9989263891177,230.8502391893282,1238680.6737621748,1331141.2855326748
FSM,2024,425911.789040528,1136.0255707507804,36.2794083817636,467209.4016717061,527900.9883122684
GAB,2024,14020597.554753281,388311.350459915,1486.7559487944231,26436416.099517167,48508655.851857945
GBR,2024,380053386.93048805,1866981.1420079968,112096.66265230431,476837703.25262356,591914008.220892
GEO,2024,18559130.87577233,130954.08792913557,5698.28210966035,24185356.72101144,31743475.756454904
GGY,2024,395349.67042041844,111.40992783405218,25.458809440181383,405349.921313826,411314.3619927488
GHA,2024,41501558.09121139,575400.742126659,13204.07550306162,63309084.07472074,96627659.85964331
GIB,2024,4382449.660443936,1226.23071555931,250.25068622055198,4486011.524293942,4551327.265487216
GIN,2024,22075434.211030796,636836.175423417,17003.10698003598,45262454.01899669,80291208.81740731
GLP,2024,3603431.4758201833,3678.515376060366,126.34131764768513,3738576.466425433,3935518.4842297686
GMB,2024,2587476.160560565,35727.212735981295,1045.5073571294888,3870210.8826960037,5775111.923508335
GNB,2024,2138356.4130788036,69014.36522064432,2057.174718399843,4633659.172773179,8311769.892439549
GNQ,2024,9259500.761303945,200407.42229600996,205.17838127294084,15174846.289017567,26137892.146557193
GRC,2024,87549772.63521089,346399.1568719557,15325.696310230409,107254245.32076956,131629812.76891488
GRD,2024,694708.569218341,1780.4582997910488,37.436556398073364,757037.6982044324,851449.4594180421
GRL,2024,1004592.253513382,2159.9874387446775,38.70321940142417,1073979.7451110813,1189727.6896540215
GTM,2024,26954385.867380187,637141.6082801992,14657.648224662194,48989802.28664142,83444789.79888625
GUF,2024,958999.6290967468,2837.9844764059994,78.10798440447927,1058996.5422402138,1210594.3176482904
GUM,2024,2197308.2512092753,8565.743234967786,76.87937158944621,2456901.4390266677,2913636.3834760794
GUY,2024,12316078.168104887,232602.94797110787,1447.9736630943648,19187081.876882307,31590920.06124225
HKG,2024,53364908.74895555,331198.206436951,3485.443508210688,63680007.96268911,81316180.36956574
HMD,2024,0.0,0.0,0.0,0.0,0.0
HND,2024,18370295.609706044,333326.4981592809,8969.365445049072,30785807.2451365,49507646.14151243
HRV,2024,23889241.26583353,123990.15486395826,8360.88261643411,30268791.74129409,37491855.82331507
HTI,2024,5493766.44335671,219684.98508479394,4648.741397565139,12877435.400406966,24594401.88113045
HUN,2024,59431164.71971183,298842.75032342126,27788.348654236004,78130368.19395097,96997668.86919954
IDN,2024,1019167979.8376942,13614343.797748083,244546.6395871661,1482489878.584685,2226412203.5906277
IMN,2024,848223.1808813253,158.6665929344019,39.60716093267476,863375.9277548061,871871.7256722986
IND,2024,2845320765.0741644,29415496.40103986,906603.8409287776,3983553427.5508513,5613561974.856775
IOT,2024,120754.36178930593,11.993994002995768,3.521149498089836,122062.43908931533,122700.73502268513
IRL,2024,53050719.32741273,637452.6033764657,25011.185687374375,78250229.91093935,113216113.68365182
IRN,2024,951280170.9518425,9695560.686019786,89399.28112214335,1265505485.14545,1798443214.7899177
IRQ,2024,287393911.99021184,5424106.734658544,21355.817226660656,448568636.0429651,742725161.6477135
ISL,2024,7969999.139217678,19673.233968158347,1175.2248988179172,9199526.380929539,10399340.43121647
ISR,2024,71035701.47818944,520597.2418194047,9442.200767484532,94544560.72255604,132018284.10961868
ITA,2024,353289299.6235517,1480673.3295041714,66310.92756736692,432821179.4613508,530692716.4653995
JAM,2024,9930390.9158424,32150.290709377947,1197.9246053751367,11336309.024813488,13373524.74479528
JEY,2024,390200.278962483,169.4875358263208,33.1383557108593,403874.9911105734,412953.0909623812
JOR,2024,24340923.982497048,206295.07365632578,5235.400719705623,34616383.57375531,49518071.63267693
JPN,2024,1241177872.1650586,1845013.3172617666,73705.06351662791,1338034327.6773658,1462276250.8890002
KAZ,2024,298774955.8353687,2584725.1825417397,32414.348140482594,381736500.6303264,520579150.7010652
KEN,2024,42940525.03011741,1727928.9190300894,58062.02003990946,107077735.59377895,199521152.14295822
KGZ,2024,20124597.93963562,308037.6196365395,6121.281301115705,30313237.982300512,46769706.61570595
KHM,2024,32829017.06980079,869446.9330921938,15527.987491307442,61875596.33630011,108916163.07518922
KIR,2024,537249.4019590603,1185.930120516964,41.88742060874105,581181.8475179159,644648.4485965753
KNA,2024,570072.8784919598,1248.4635354668178,25.338500065043878,611198.3268855135,678224.3436317428
KOR,2024,694588163.8234868,1009381.8011817479,50885.04939527915,759893749.883836,832253687.6148391
KWT,2024,150013116.03895316,1365616.6510634206,3770.082725091386,205873186.41212085,297826547.237635
LAO,2024,50212135.154523864,392367.9602121716,9736.949397322369,63806833.29201796,84727892.50074312
LBN,2024,23157406.309143666,152970.07058555062,3817.066295367917,31186630.596594155,42744895.5128097
LBR,2024,4005783.055457999,102393.62587347612,1575.958006843081,7360144.454768591,12812243.763110649
XKX,2024,10018426.678104183,62439.501706396266,332.71711952232533,11858212.732044222,15184302.039974695
LBY,2024,88343941.24881497,1152288.4214834746,6072.7438702347035,127277526.32485363,193956590.2256311
LCA,2024,1037525.2291961511,1911.0682704498247,55.499984188960205,1191881.086480084,1442409.1091598207
LIE,2024,126713.0392781381,125.83821575695629,12.71504003906109,133775.4542375784,140461.94382282114
LKA,2024,31607260.321182594,474337.3686233242,6907.90245602462,47090525.344321795,73083823.53683372
LSO,2024,4654299.04933628,50994.66151795635,1510.210394214148,6501939.9347286625,9217149.880762314
LTU,2024,28240231.193216287,87826.72532653317,20054.38867599944,36818539.091706865,42292156.78717559
LUX,2024,5956011.235835973,20433.69581079313,803.898508075958,6816673.129265162,8012104.161358566
LVA,2024,17196470.61325823,104884.07176609237,8813.87290511238,22989701.64076218,29166451.763361357
MAC,2024,1878364.2790479187,1738.7351253842285,244.6483333326331,1993697.1242837382,2086458.7025959736
MAF,2024,501435.0566644671,39.48423949332374,10.442424516614897,505367.61911369604,507481.0635515279
MAR,2024,84770091.8666245,1068438.3435607215,28679.241616283827,123799188.02344556,183346878.37556475
MCO,2024,42778.328703633,50.5210450088787,9.454400731727159,46838.51593048702,49516.57894229133
MDA,2024,15735615.595648255,100411.47772933768,4282.171365096715,19992749.518091347,25792515.041038446
MDG,2024,22820467.24073575,661373.3232990135,17169.534502638075,46884855.80312185,83301657.05513184
MDV,2024,2765223.3769863,5123.253658732337,169.24783684722715,2951261.7335184095,3225691.6990977554
MEX,2024,597416748.2860044,8747925.940818612,415332.6644628722,977542415.4458276,1469968834.03939
MHL,2024,434545.21071111347,93.71733361170598,18.138428401757306,442093.2427676493,447104.6635006348
MKD,2024,9073157.212670911,101421.02959949044,1850.4839863474226,13231485.78812429,20051338.78069736
MLI,2024,35191744.54417132,940264.6131170692,41319.78042445027,73178695.3372684,124028005.76238166
MLT,2024,4910671.115980057,6257.637521438632,400.331181139135,5481784.963670661,6141487.044711604
MMR,2024,90962054.55910696,1600552.2296748282,45300.535466743204,148549939.84626007,234928932.04356664
MNE,2024,4269567.79700876,56174.93568713429,410.6766397643329,5945445.437881437,8941429.651014913
MNG,2024,57959159.17526032,1153921.3109603876,45858.48096799076,102599557.64141558,164137156.5509202
MNP,2024,560873.3380621563,105.08530799520935,11.600820348736338,566916.6883608307,572543.0555878629
MOZ,2024,29556455.593524184,493911.4019904123,8561.67993698824,46201388.38535735,72897907.62923194
MRT,2024,9982481.778606765,356210.2829232105,9774.211209495314,23362955.148881014,43291393.205963776
MSR,2024,67392.9485230325,13.370311009897765,2.3395418200712577,68402.36913594509,69116.97877319469
MTQ,2024,3260274.5655048,9325.418409829546,991.7414127969028,3790615.6341411425,4287981.39099574
MUS,2024,8759543.857441032,31411.5924848686,667.5137145913864,11181569.472749885,15224652.315876754
MWI,2024,12638650.180970514,296579.53662203066,15262.248979142862,25460132.460130304,41783486.19452401
MYS,2024,347372204.28090084,1842445.8208959387,32724.506358279203,410695487.360263,510179109.35054344
MYT,2024,667952.8008091076,442.04921030087723,46.39050164926899,692655.0929295818,716343.7818428184
NAM,2024,13476140.555396218,241705.2148063994,6275.718460899105,22244323.04649016,35513608.917219855
NCL,2024,5946194.811224996,28181.40674485226,174.54952581924542,6778997.609024479,8281556.247376381
NER,2024,20387509.652865387,983525.1405063256,39191.83472371108,59097595.63259426,112276903.73566982
NFK,2024,39490.651630520864,5.970353200794479,1.5106009717573976,40072.029910261896,40390.36932469078
NGA,2024,186742494.89124432,6963779.902712003,125661.42937514572,430814062.5249069,817307477.5285252
NIC,2024,8859706.73810863,449439.97821092064,10048.569946924063,24319130.782740574,48621192.02347127
NIU,2024,19855.749124165828,53.23410028053832,1.4397771348866837,21723.05210866506,24565.396378686386
NLD,2024,171128281.80227298,626421.911041,37895.164816373355,220516068.71953997,252481311.65839806
NOR,2024,120861356.67074132,1512829.2826946299,15515.705354278938,169258940.21928552,250736382.365744
NPL,2024,24617689.753946543,837730.934347746,22137.17776442421,54143280.72268408,98775210.7381878
NRU,2024,66159.45662825937,117.38493262906316,3.212352402072061,70267.42206152221,76544.03443307054
NZL,2024,50308019.33223587,1458882.3888963433,27046.46532003832,99934850.99026754,180262679.3343737
OMN,2024,146993953.2647873,1369449.3741834483,3809.28880947654,187855686.2054492,262375994.69931403
PAK,2024,271024095.22865325,8277264.102445424,250636.73441231874,580415739.2579657,1033075049.3105417
PAN,2024,32631182.461704522,171549.30938759664,5084.426098913158,39706581.84583694,49994323.991016105
PCN,2024,11854.377496773759,0.4484603906187888,0.4655318163874748,11994.15943198954,12018.011654807076
PER,2024,89482269.99131389,1292880.0372745593,37160.478287995975,136567039.76675126,206838965.80478755
PHL,2024,206832106.65366223,2495933.691309944,43634.80051665379,295003096.29156786,435395198.61269045
PLW,2024,769009.7221384917,1018.2272675480864,21.994357333733113,803359.8606427971,857662.3880765756
PNG,2024,38875007.6393724,199154.3481920731,5477.646937921906,46037189.78137177,56685332.79009737
POL,2024,333474681.98253834,1906878.4298448244,95776.11091756,416214038.2082289,520854723.55241305
PRI,2024,22980230.95632522,155493.07778951363,2161.1423810667634,27873690.958987962,36171759.29280822
PRK,2024,74175086.08197856,1022170.0556286923,9031.130235350769,108193979.91931853,166260318.60674372
PRT,2024,69475994.02029409,340407.4063455145,13238.63253112875,86637967.49923612,109332103.6117769
PRY,2024,19841289.118807018,1032859.2143246185,26352.362372577925,56347701.65613932,112308823.79809228
PSE,2024,4266395.404006266,32156.731534097486,1251.817938758063,5492484.004064365,7211992.747967267
PYF,2024,2771231.529344918,2960.1677954901807,132.63230205337328,2888709.9631370394,3047082.811579001
QAT,2024,213743437.9981444,2892925.70413056,2839.236896950959,298670817.4327251,456822110.3307337
REU,2024,7621626.017645188,5196.101823769902,327.81894646717126,7856257.383470115,8133262.023498098
ROU,2024,97193157.18992881,840706.7684036621,41085.781916849795,135493928.23640192,183567376.55079228
RUS,2024,2629248335.887418,26875863.79318224,292767.25496292755,3522808886.0479965,4976379092.342151
RWA,2024,10038862.146244662,198459.56299669543,5011.466653432685,16950445.393542398,27600906.055139955
SAU,2024,805408540.8039945,4041834.330738837,30538.374362458548,986845500.339777,1268492864.6966124
SDN,2024,50365420.45410359,2301239.173331548,70704.92742141879,135434368.64583093,260707772.66624224
SEN,2024,28497498.09455886,321242.1545977044,13106.118730911303,42368961.20845481,61171324.266263425
SGP,2024,131639386.55047654,75037.67715091321,5452.175280358923,146618202.04424673,159808161.3227071
SGS,2024,47613.917371599,5.865118275714,2.5775451556870004,48487.280174516025,48799.02581062482
SHN,2024,92139.34380600322,64.62521340859247,4.104957617590626,95059.50346640982,98507.7154874655
SJM,2024,265914.49624864943,20906.694106436105,13.76060086156926,839690.627768494,1959721.6177950928
SLB,2024,888378.2833555205,8619.839523801345,90.10035198601261,1149206.5116777364,1610564.5029034307
SLE,2024,5230364.178966109,162196.92914338026,3768.9801400727783,10782267.903127398,19440669.401509397
SLV,2024,11535816.142956639,120447.01897123172,3621.7769359588233,16272777.71426381,23256794.24376516
SMR,2024,71471.4559573896,109.49580222319209,12.059349907413806,77863.11274899443,83689.88601405994
SOM,2024,10587143.419061737,832930.4915964631,20250.467551937083,41127667.770930305,87586128.93309171
SPM,2024,112891.87770352009,198.57928803191155,3.575760048296619,119287.31175254517,129926.00277099182
SRB,2024,53607324.73255328,318283.6031255462,9560.67853065772,65073783.313838564,82052456.89277384
SSD,2024,18459724.210969705,808965.5451774668,19608.80738279628,46149184.873488486,89373119.42043194
STP,2024,311823.10164305096,1939.7659205530124,66.8671700080651,384507.91318849317,487892.4206775669
SUR,2024,5190300.957265425,56176.38757257796,668.3835182826441,6942092.795945462,9935808.929522956
SVK,2024,41208122.38703099,157181.57666375043,12639.259405670997,49916321.18303153,59225972.964258
SVN,2024,15019176.81120856,95431.48867838085,2736.000467975385,18899681.45343038,24327109.628134035
SWE,2024,86178095.61105755,213187.098029891,34052.08572263014,102571984.1887613,115127308.8040958
SWZ,2024,4347069.7260915795,38266.643962679285,1349.6121136592417,5779068.335031846,7821195.089115793
SXM,2024,725575.0909462424,242.57239836310032,37.329504496672826,742520.5209564547,755486.6350943974
SYC,2024,1461296.9008834104,2378.7390683707144,59.45696725682131,1542440.742019105,1669875.7108482798
SYR,2024,42925338.776266955,294192.74348985136,17554.590599969684,61040087.96324349,82925091.61390091
TCA,2024,762308.3601177173,347.8877933203412,20.691710502117434,777524.7108411688,796142.0995066593
TCD,2024,24092129.327060856,2228040.636748022,81832.9237672834,109146975.52102587,228677985.25626895
TGO,2024,5357890.614871095,140667.74700821564,4816.211595721467,11370508.71814058,19781382.154739935
THA,2024,328292220.29542744,5760491.64517593,72452.30910790784,543460571.0566624,893742428.956677
TJK,2024,20273569.515004832,300754.0227169371,5904.258193694095,30343953.36942607,46382351.39249219
TKL,2024,4306.8402571494635,52.001297514413714,1.4226116298243718,6142.119606137103,8915.558360292705
TKM,2024,108350833.10178599,1714953.6944813034,19895.048874921038,162494720.02688372,254080585.68708602
TLS,2024,1833294.1405907902,54465.55722339084,906.8741655635371,3600530.606258647,6504112.598505686
TON,2024,451668.15904973407,5902.275131386475,57.90249177587626,631787.8016116596,946540.6182078101
TTO,2024,40327242.25596624,427585.8583036216,975.3595553711375,54417064.49159361,79273679.90756573
TUN,2024,45275699.23509624,298183.85259668436,11221.060166202044,58144572.11261934,75931888.42284033
TUR,2024,497799344.08268875,6067002.767969974,163103.6071702468,718882530.9397553,1054727406.9127843
TUV,2024,124646.17682651232,272.22344231755056,9.617812831974774,134863.595496097,149381.12120936014
TWN,2024,298987052.8410024,359377.7178996921,14284.046651704479,322181161.3394754,339688007.2284225
TZA,2024,55531691.62693172,1913140.7998137625,56083.32718460712,124112086.39138922,226172984.08677664
UGA,2024,24980633.555798568,895064.4654204019,31276.79393749182,58402687.760821566,106168028.3645041
UKR,2024,272418133.5032234,2921250.9393697935,87986.84826395466,380309822.24748826,539238327.4439061
UMI,2024,109842.50793257177,18.323825561943234,6.088773130074752,112015.7809900623,112992.5623791504
URY,2024,14122750.355999706,995397.2017987032,24880.116583561372,48768049.779990554,102152216.92852168
USA,2024,5411750666.624537,28162161.525040627,738706.9552789185,6615221843.087088,8303059042.479352
UZB,2024,175385542.98831666,2416607.396822137,39985.60329431267,253638941.41638196,382940396.34605837
VAT,2024,13285.23470200857,24.73024218648496,0.42350679966783905,14120.168921482104,15429.437884338045
VCT,2024,591574.1444783553,1720.06974680791,35.54362977427391,648396.6171830333,740701.6064352772
VEN,2024,149363584.12587908,3622114.5889092116,32052.515495497286,267524034.82505882,470078648.7942108
VGB,2024,596838.1223586107,212.51233430124216,21.849169177983626,608677.82724868,620044.548656355
VIR,2024,1376030.5781132805,10412.832425648776,56.63105694210506,1682061.1530393267,2237096.6185562136
VNM,2024,448833126.07952434,4044326.398435921,80378.5702179974,593174446.8127484,818653429.977624
VUT,2024,676018.6881836453,8670.653491411338,88.13453695089211,939763.4682690954,1402939.6944464927
WLF,2024,79983.0859095549,55.69973774619735,1.763366559238008,81986.11234617286,84969.59557765085
WSM,2024,620819.2539020098,4162.708365171436,79.80713450030633,757899.3417396598,980184.2897035566
YEM,2024,20143618.566634756,551713.1784215157,17511.464247003696,46215352.71174456,82931171.60256189
ZAF,2024,482551909.8569787,2842099.9719069055,64507.98175918588,596136964.525538,763906266.319164
ZMB,2024,39296604.57840598,303826.77910306386,17901.586152612435,52689138.94554569,68884069.64119804
ZWE,2024,24676518.18641329,429842.85797711654,10629.464307058819,40298919.20753408,64025535.01184812
