country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,SP.DYN.LE00.IN,SE.SEC.ENRR,SL.UEM.TOTL.ZS,SI.POV.GINI
AFE,2022,731821393.0,1628.02452570959,62.888463228983,43.7047004699707,7.98520225155097,
AFW,2022,497387180.0,1777.23501216669,57.5891064273872,46.209041595459,3.65857318082157,
ARB,2022,471352066.0,7658.40646973315,71.0781699371824,71.2276077270508,9.9535706462442,
CSS,2022,3131505.0,15564.5576210508,70.9840247794591,84.0079803466797,10.4686964684357,
CEB,2022,100289401.0,19502.8169309088,76.7857380588102,100.121192932129,3.98425299925656,
EAR,2022,3470644834.0,4076.36749050073,69.2787025969777,77.4172668457031,5.71415089065227,
EAS,2022,2379648296.0,12889.9061983889,76.8908803193648,90.9589767456055,4.08953119146494,
EAP,2022,2133560408.0,9901.2640992049,76.1676968092332,89.8487930297852,4.22329838547477,
TEA,2022,2107261123.0,10012.4494743706,76.1999855810352,89.7771377563477,4.24554875686716,
EMU,2022,348627172.0,41454.1660248186,81.7018565021718,108.48365020752,6.74901273938354,
ECS,2022,925385334.5,27731.7695375442,77.8051871533767,103.385223388672,5.85828628199525,
ECA,2022,250834021.5,7247.73491679181,74.0288334456203,99.6902313232422,7.81560463809743,
TEC,2022,461440170.5,11351.0079692916,73.9137208375535,98.1606063842773,5.68431126209161,
EUU,2022,447847220.0,37948.9505377699,80.8009860381263,107.644416809082,6.14302856971608,
FCS,2022,1038158122.0,1892.6227062256,61.7932015299888,47.0951995849609,5.60917621194441,
HPC,2022,893906294.0,1100.34076496851,62.8252840639938,41.9157600402832,4.44664203690213,
IBD,2022,4928694202.0,7651.51702544821,72.9134905321011,88.4421234130859,5.60153415826182,
IBT,2022,6795222291.5,5974.31658352895,70.4671467913885,74.3882217407227,5.42390521920667,
IDB,2022,621500917.0,1944.22814736694,61.2894334441231,47.2192687988281,4.93203945664766,
IDX,2022,1245027172.5,1347.0495978989,65.3642224172282,48.8177299499512,4.82557394978687,
IDA,2022,1866528089.5,1545.89311822681,64.0074332547117,48.2613487243652,4.86219567527372,
LTE,2022,2324072105.5,12082.0001033778,77.1043499415742,93.72216796875,5.1827288093095,
LCN,2022,653104771.0,9714.93628741263,73.7501213409412,96.941291809082,6.91530046339274,
LAC,2022,590730587.0,9129.46662678089,73.6091669105209,96.7521896362305,6.90218174932878,
TLA,2022,637837815.0,9483.70640570626,73.6413370777084,96.8286285400391,6.99769011843402,
LDC,2022,1134585604.0,1265.52540549785,64.8802732533622,46.6062316894531,5.08844456845939,
LMY,2022,6568731933.5,5551.33514593968,70.350086648099,74.1490097045898,5.45251358879628,
MEA,2022,498070255.0,8986.09895923688,73.0940459752852,80.1914367675781,9.59898977494279,
MNA,2022,432229148.0,4030.08692997644,72.2103836349625,76.8262710571289,11.1820203083755,
TMN,2022,427185536.0,4032.80400418252,72.1958188105999,76.5630416870117,11.0310304277689,
MIC,2022,5851866150.5,6137.8170764372,71.2481866258607,79.3229598999023,5.49003888963743,
NAC,2022,372275216.0,75686.4898291323,77.8387652653349,98.4523468017578,3.83340806531303,
OED,2022,1378506989.0,44026.85925455,79.6281298121431,105.303497314453,4.98675187674652,
OSS,2022,14217718.0,16066.2729688356,72.8992435957495,71.2951431274414,7.76505567159181,
PSS,2022,2656049.0,3892.77833317117,69.7559713939711,,3.26376412674194,
PST,2022,1117561802.0,51063.6197488498,80.1357442642629,104.039581298828,4.51627598749287,
PRE,2022,1051201551.0,1567.28039263333,60.470334428071,43.3968696594238,5.002037370392,
SST,2022,20005272.0,14371.4935939925,72.1830686819043,73.2277221679688,7.63719827053479,
SAS,2022,1932289074.0,2239.51630169785,68.1474413137902,73.3410797119141,5.04134225042857,
TSA,2022,1932289074.0,2239.51630169785,68.1474413137902,73.3410797119141,5.04134225042857,
SSF,2022,1229208573.0,1688.40108402158,60.7441305312973,44.7797508239746,6.19801853183662,
SSA,2022,1229088695.0,1686.89137493204,60.7428523816943,44.7777404785156,6.19801853183662,
TSS,2022,1229208573.0,1688.40108402158,60.7441305312973,44.7797508239746,6.19801853183662,
WLD,2022,7989981519.5,12737.3150340299,71.9487167371408,77.5776596069336,5.26071088886287,
AFG,2022,40578842.0,357.261152798144,62.879,,14.1,
ALB,2022,2777689.0,6846.42614266044,76.833,97.3224716186523,10.137,
DZA,2022,45477389.0,4961.55257664733,77.129,105.932548522949,12.346,
ASM,2022,48342.0,18017.4589383973,,,,
AND,2022,79705.0,42414.0590092117,,97.4890365600586,,
AGO,2022,35635029.0,2929.69445467272,61.929,,14.602,
ATG,2022,92840.0,20117.7653310355,79.236,,,
ARG,2022,45407904.0,13935.6811110049,76.064,115.434867858887,6.805,40.7
ARM,2022,2969200.0,6571.97445545099,73.372,96.8645629882812,13.379,27.9
ABW,2022,107310.0,30559.5335346581,74.992,136.216690063477,,
AUS,2022,26014399.0,64997.0136536475,83.2,133.277267456055,3.728,
AUT,2022,9041851.0,52176.6649141178,81.0926829268293,101.458000183105,4.992,
AZE,2022,10141756.0,7770.594223351,73.488,90.9729919433594,5.65,
BHS,2022,397538.0,33044.388209429,74.358,,9.272,
BHR,2022,1524693.0,30616.2610677495,79.246,103.490966796875,1.326,
BGD,2022,169384897.0,2716.48592677835,73.698,71.8219832597133,4.593,33.4
BRB,2022,282318.0,22164.0260273876,77.706,106.39241027832,8.365,
BLR,2022,9228071.0,7994.64806074889,73.1114634146342,94.5358963012695,3.574,
BEL,2022,11680210.0,50807.2047084918,81.6975609756098,142.918075561523,5.57,
BLZ,2022,402733.0,7068.45478269722,70.962,86.9924087524414,8.763,
BEN,2022,13759501.0,1264.70765976655,59.954,45.3651695251465,1.685,
BMU,2022,64749.0,120897.311155385,81.571,75.8450123660346,,
BTN,2022,780914.0,3711.32767902157,72.229,89.9895493944796,5.947,28.5
BOL,2022,12077154.0,3643.92826968677,64.928,91.4673690795898,3.552,
BIH,2022,3204802.0,7655.59421024383,75.293,85.2915191650391,12.657,
BWA,2022,2439892.0,8329.04032229144,65.913,,23.615,
BRA,2022,210306415.0,9281.33334441234,73.425,106.031188964844,9.231,52.0
VGB,2022,38319.0,,76.373,82.6103210449219,,
BRN,2022,455370.0,36632.9280421411,74.551,88.3798616082081,5.191,
BGR,2022,6643324.0,13644.201582807,74.3609756097561,96.6720733642578,4.268,
BFA,2022,22509038.0,836.118304593682,59.766,33.724910736084,5.389,
BDI,2022,13321097.0,250.634225368744,61.977,,0.915,
CPV,2022,519741.0,4323.31362665974,74.722,,12.246,
KHM,2022,17201724.0,2325.03050040841,69.896,58.7424032681922,0.231,
CMR,2022,27632771.0,1604.87726954895,60.958,45.143669128418,3.653,
CAN,2022,38939056.0,55509.393176404,81.2956097560976,108.613220214844,5.279,
CYM,2022,71591.0,92202.1478031576,,101.511993408203,,
CAF,2022,5098039.0,467.359825026238,54.477,,5.956,
TCD,2022,18455316.0,671.720147647873,52.997,,1.096,37.4
CHI,2022,167215.0,67627.3082341446,81.583,,6.147,
CHL,2022,19553036.0,15451.1319576678,79.519,106.068328857422,8.249,43.0
CHN,2022,1412175000.0,12662.5826712038,78.587,,4.98,
COL,2022,51737944.0,6674.59601948063,73.659,101.573776245117,10.547,54.8
COM,2022,834188.0,1489.49566257969,63.68,,3.816,
COD,2022,102396968.0,642.612265820033,59.743,,4.522,
COG,2022,6035104.0,2620.83804267402,63.053,,20.108,
CRI,2022,5081765.0,13625.9008491328,77.32,133.159164428711,11.325,47.2
CIV,2022,30395002.0,2308.70654660366,58.916,55.0669403076172,2.306,
HRV,2022,3855641.0,18466.0955472648,77.5756097560976,105.577796936035,6.96,
CUB,2022,11059820.0,,78.155,103.670539855957,1.82,
CUW,2022,149996.0,20501.7522782219,,,,
CYP,2022,1331370.0,33938.9453125,81.889,104.005722045898,6.806,
CZE,2022,10672118.0,28282.2236715857,79.0292682926829,102.935562133789,2.224,
DNK,2022,5903037.0,68091.3191138669,81.3048780487805,130.326995849609,4.434,
DJI,2022,1137096.0,3231.30015326477,62.859,,26.307,
DMA,2022,66826.0,9085.67412772363,72.981,86.9956817626953,,
DOM,2022,11230734.0,10109.5234003521,74.17,76.5283203125,5.504,37.0
ECU,2022,17823897.0,6540.99824522101,77.894,94.7636413574219,3.761,45.5
EGY,2022,112618250.0,4233.30783744856,70.159,,7.344,
SLV,2022,6280319.0,5093.51833879776,71.475,65.3314666748047,2.999,38.8
GNQ,2022,1803545.0,7589.29964909381,61.19,,8.455,
ERI,2022,3409447.0,,66.604,40.7442817687988,5.695,
EST,2022,1348840.0,28451.1477825175,77.9439024390244,112.551849365234,5.571,
SWZ,2022,1218917.0,3852.08573272946,56.36,,35.359,
ETH,2022,125384287.0,1011.0732858233,65.645,,3.409,
FRO,2022,53952.0,66108.733645837,83.3,,,
FJI,2022,919422.0,5405.03007408295,68.312,93.082319206677,4.446,
FIN,2022,5556106.0,50438.4753952355,81.1878048780488,144.852462768555,6.719,
FRA,2022,68065015.0,41082.8119320747,82.2292682926829,104.256248474121,7.308,
PYF,2022,280378.0,20738.6499971661,83.55,,11.888,
GAB,2022,2430747.0,8409.2074145028,65.694,,20.399,
GMB,2022,2636470.0,836.244875868476,62.906,,6.076,
GEO,2022,3712502.0,6729.84659930283,71.587,103.779502868652,11.647,33.5
DEU,2022,83797985.0,49686.1154582583,80.7056097560976,100.81729888916,3.12,
GHA,2022,33149152.0,2240.27945094566,63.945,76.7830963134766,3.084,
GIB,2022,37609.0,,82.83,88.1603622436523,,
GRC,2022,10436882.0,20971.8349258283,80.6365853658537,106.21671295166,12.426,
GRL,2022,56661.0,,71.5404878048781,,,
GRD,2022,116913.0,10474.2652893842,75.335,,,
GUM,2022,165180.0,41833.1517132825,78.33,,5.454,
GTM,2022,17847877.0,5358.08963795,68.674,46.1119003295898,3.051,
GIN,2022,14055137.0,1416.59612011764,58.985,,5.267,
GNB,2022,2105529.0,853.281304044102,59.861,,2.666,
GUY,2022,821637.0,17913.4910146288,65.989,,12.013,
HTI,2022,11503606.0,1760.62635668777,63.728,,14.635,
HND,2022,10463872.0,3003.28996826399,70.728,54.1617584228516,8.774,
HKG,2022,7346100.0,48826.0527728276,83.6609756097561,102.00390625,4.318,
HUN,2022,9644377.0,18353.298364905,76.0170731707317,102.908576965332,3.609,
ISL,2022,382003.0,75314.085560994,82.1707317073171,112.589393615723,3.789,
IND,2022,1425423212.0,2352.61392452078,67.744,81.1778611796872,4.822,
IDN,2022,278830529.0,4730.74548910499,68.25,98.9717306316633,3.462,35.5
IRN,2022,89524246.0,4405.09291519791,74.556,,9.085,34.8
IRQ,2022,44070551.0,6504.12428393548,71.336,,15.511,
IRL,2022,5165700.0,106194.755859223,83.0560975609756,133.150497436523,4.501,
IMN,2022,84132.0,,80.762,,,
ISR,2022,9557500.0,54930.7261602593,82.7,96.5853729248047,3.695,
ITA,2022,59013667.0,35635.7442204098,82.9,101.353858947754,8.069,
JAM,2022,2839144.0,6022.15341099999,70.629,83.871467590332,4.083,
JPN,2022,125124989.0,34017.2718075024,83.9963414634146,102.337966918945,2.6,
JOR,2022,11256263.0,4332.25159897931,74.215,90.9912719726562,18.2,
KAZ,2022,20034609.0,11255.3396437881,74.44,95.764237810566,4.86,
KEN,2022,54252461.0,2109.56288513137,62.055,,5.707,
KIR,2022,130469.0,2075.90844085067,67.661,87.520881652832,,
PRK,2022,26328845.0,,73.578,,2.805,
KOR,2022,51672569.0,32394.6833725203,82.6804878048781,97.9161987304688,2.857,
XKX,2022,1768096.0,5290.94747224687,79.524,,,
KWT,2022,4589643.0,40077.238047746,80.264,,2.174,
KGZ,2022,6975219.5,1739.72030814894,72.0487804878049,94.9229409367589,4.043,26.4
LAO,2022,7559007.0,2046.40440255621,68.999,56.8832442136407,1.209,
LVA,2022,1879383.0,20229.4613617326,74.580487804878,104.764526367188,6.815,
LBN,2022,5744489.0,3654.35845534878,74.416,,11.6,
LSO,2022,2286110.0,1029.99553333827,53.036,,16.688,
LBR,2022,5373294.0,744.617175237387,61.1,,2.977,
LBY,2022,7223805.0,5986.63694851258,72.151,,19.282,
LIE,2022,39493.0,186400.23376784,84.319512195122,,,
LTU,2022,2831639.0,25085.784063499,75.7926829268293,106.918357849121,5.955,
LUX,2022,653103.0,125006.021815486,83.0463414634146,107.83975982666,4.588,
MAC,2022,677300.0,36909.9564090312,85.377,90.2211837768555,2.482,
MDG,2022,30437261.0,497.242514792961,65.23,,3.186,
MWI,2022,20568728.0,604.269751184515,62.898,,5.037,
MYS,2022,34695493.0,11748.0919307944,76.26,84.5425041170296,3.93,
MDV,2022,524106.0,11786.0091545343,80.839,72.5359496704613,4.419,
MLI,2022,23072640.0,813.965034073188,59.417,,2.387,
MLT,2022,531511.0,36142.2058531852,82.7,102.695037841797,2.921,
MHL,2022,40077.0,6322.82855503156,65.146,116.075157165527,,
MRT,2022,4875637.0,1960.35240077424,64.691,,10.531,
MUS,2022,1262523.0,10239.7970461095,73.5146341463415,,6.322,
MEX,2022,128613117.0,11385.4070757929,74.832,98.3576583862305,3.256,43.5
FSM,2022,112114.0,3835.38184348074,70.925,,,
MDA,2022,2528654.0,5738.42473515618,68.621,97.6136725974109,0.897,
MCO,2022,38931.0,226052.001905201,,,,
MNG,2022,3433748.0,4993.51487463495,72.667,97.6302037098505,6.211,31.4
MNE,2022,617213.0,10093.4387007266,76.1878048780488,92.1609725952148,14.851,
MAR,2022,37329064.0,3455.39624023438,74.973,86.2332000732422,9.494,
MOZ,2022,32656246.0,578.251663751351,59.625,37.8922391567718,3.596,
MMR,2022,53756787.0,1158.05005034332,67.256,,3.057,
NAM,2022,2889662.0,4349.04532248966,58.059,,19.695,
NRU,2022,11801.0,13287.2711890938,64.014,89.922981262207,,
NPL,2022,29715436.0,1385.91066275016,70.484,83.9228076897993,10.844,30.0
NLD,2022,17700982.0,59123.318556487,81.7146341463415,138.767501831055,3.526,
NCL,2022,287123.0,33516.363085906,80.9820731707317,,10.71,
NZL,2022,5117200.0,48216.5095836302,82.7609756097561,114.774932861328,3.297,
NIC,2022,6730654.0,2325.16737851871,74.615,,4.961,
NER,2022,25311973.0,609.745147574878,62.08,,0.418,
NGA,2022,223150896.0,2139.37478476974,53.633,,3.821,
MKD,2022,1831712.0,7606.2375253797,74.4248780487805,91.4516372680664,14.476,
MNP,2022,46078.0,23785.754590043,,,,
NOR,2022,5457127.0,108798.451165901,82.5609756097561,119.442527770996,3.231,
OMN,2022,4730226.0,23665.6394740852,73.935,91.9760131835938,3.3,
PAK,2022,243700667.0,1538.3228133171,66.431,42.3586853238267,5.485,
PLW,2022,17759.0,14392.1990258461,,85.6853477380149,,
PAN,2022,4400773.0,17332.4360742988,76.826,,8.086,
PNG,2022,10203169.0,3101.71063200047,65.958,,2.689,
PRY,2022,6760464.0,6205.62595379319,70.475,82.0107879638672,6.755,45.1
PER,2022,33475438.0,7363.27206939639,73.385,99.1219863891602,3.85,40.3
PHL,2022,113964338.0,3548.06930572116,72.187,93.6653339656569,2.598,
POL,2022,36821749.0,18891.2121169279,77.3048780487805,108.48217010498,2.811,
PRT,2022,10434332.0,24620.519556875,81.5804878048781,121.978561401367,6.011,
PRI,2022,3220113.0,35268.0791015719,79.72,,6.0,
QAT,2022,2657333.0,88701.463350036,81.559,104.56079864502,0.13,
ROU,2022,19048502.0,15557.8826247584,75.3048780487805,83.0334701538086,5.614,
RUS,2022,144236933.0,15445.2421875,72.5456097560976,93.9353866577148,3.867,
RWA,2022,13651030.0,975.469315871749,67.129,44.1547088623047,15.084,
WSM,2022,215261.0,3869.46639492144,72.598,,5.048,
SMR,2022,33755.0,54264.570495898,,61.677921295166,,
STP,2022,226305.0,2389.73729784737,68.794,,8.992,
SAU,2022,32175224.0,34454.1957708412,77.905,119.968368530273,5.589,
SEN,2022,17651103.0,1564.74522071584,67.913,46.9506912231445,2.837,
SRB,2022,6664449.0,10022.9688543402,75.4821951219512,95.0849685668945,8.439,
SYC,2022,119878.0,17167.1909760833,73.8487804878049,76.8818664550781,,
SLE,2022,8276807.0,860.130884035452,60.411,,3.175,
SGP,2022,5637022.0,88428.7024226232,82.8951219512195,103.041313171387,3.591,
SXM,2022,42139.0,36476.6300833859,74.409,,,
SVK,2022,5431752.0,21342.7666714692,77.0658536585366,92.2043075561523,6.143,
SVN,2022,2112076.0,28373.8382265999,81.2829268292683,107.874809265137,4.011,
SLB,2022,781066.0,2005.4139933198,70.742,,1.483,
SOM,2022,17801897.0,573.128092470162,56.107,,19.05,
ZAF,2022,62378410.0,6523.41097815853,61.48,108.304618835449,33.268,
SSD,2022,11021177.0,,55.567,,12.545,
ESP,2022,47759127.0,30287.3657583614,83.0829268292683,119.015510559082,12.917,
LKA,2022,22181000.0,3342.71989646203,76.61,89.4825170896809,4.528,
KNA,2022,46709.0,21011.5744209816,72.027,,,
LCA,2022,178781.0,13103.7621654634,71.294,88.1037292480469,15.934,
MAF,2022,28870.0,,80.55,,,
VCT,2022,102046.0,9471.14627317673,68.972,127.331858982698,19.417,
SDN,2022,49383346.0,1046.24084472656,65.578,,7.53,
SUR,2022,623164.0,6084.43876736445,70.289,,8.16,39.2
SWE,2022,10486941.0,55296.9371472535,83.109756097561,139.406524658203,7.392,
CHE,2022,8777088.0,93245.7952120851,83.4536585365854,103.392356872559,4.122,
SYR,2022,22462173.0,1051.67149587463,72.3,38.4870300292969,13.268,26.6
TJK,2022,10182222.0,1052.17949484894,71.288,89.261589657007,11.634,
TZA,2022,64711821.0,1207.85302734375,66.782,,2.588,
THA,2022,71735329.0,6909.35997481451,79.68,101.874933807375,0.94,
TLS,2022,1369295.0,2343.24524664152,69.056,,1.537,
TGO,2022,9089738.0,898.758154410712,61.588,,1.965,
TON,2022,105042.0,4933.07479143113,71.27,96.996718063038,2.302,
TTO,2022,1365805.0,22004.1997884125,74.708,,4.383,
TUN,2022,12119334.0,3678.40023411347,74.263,,15.3,
TUR,2022,84979913.0,10674.504157865,78.475,116.040176391602,10.465,
TKM,2022,7230193.0,8156.35211950774,69.41,95.6963424682617,4.109,
TCA,2022,45847.0,26802.0673752091,74.925,105.56420135498,,
TUV,2022,9992.0,5911.32727055301,64.854,91.3165283203125,,
UGA,2022,47312719.0,963.067314117178,63.638,,2.886,
UKR,2022,41048766.0,4199.6708984375,68.5879268292683,,,
ARE,2022,10074977.0,49899.0652978649,79.196,,2.872,
GBR,2022,67791000.0,45935.9276473925,82.0585365853659,113.228363037109,3.73,
USA,2022,333271411.0,78035.1753604212,77.4341463414634,97.4734878540039,3.65,41.3
URY,2022,3390913.0,20691.9738991763,78.0,121.13793182373,7.877,40.6
UZB,2022,34938955.0,2578.66689394219,71.674,86.9214392685034,4.49,31.2
VUT,2022,313046.0,3265.39645133096,70.492,75.422961043339,5.143,
VEN,2022,28213017.0,,71.105,,5.707,
VNM,2022,99680655.0,4116.38576094153,74.58,97.2494761123623,1.523,36.1
VIR,2022,105413.0,44320.909185774,80.319512195122,,13.007,
PSE,2022,5043612.0,3799.95527015163,73.444,89.6303024291992,24.42,
YEM,2022,38222876.0,615.70207931388,63.72,,17.363,
ZMB,2022,20152938.0,1447.12310138035,61.803,,5.995,51.5
ZWE,2022,16069056.0,2040.55245910726,59.391,,10.087,
